SiteFactID,SiteSourceID,Name,UDSNumber,Phone,Fax,AdminPhone,Site,Hours,MigrantHealth,CommunityHealth,SchoolBased,PublicHousing,Homeless,Address,City,State,ZIP,LocationSetting,LocationType,HealthCenterType,OperationalSchedule,OperatingCalendar,CountyFIPS,County,StateCountyFIPS,StateFIPS,State_Name,HHSRegion,BPHCAssignedNumber,SiteOpenDate,SiteAddtoScopeDate,lat,lon,filter_$
1552,A47669DC-1056-4BE9-9849-00FB12F9CAA3,G.A. CARMICHAEL FAMILY HLTH CTR,04076A,601-746-6532,662-746-7143,601-859-5213,www.gacfhc.org,40,N,Y,N,N,N,1547 Jerry Clower Blvd,Yazoo City,MS,39194-2718,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,163,Yazoo,28163,28,Mississippi,Region IV,BPS-H80-000101,27037,27037,32.864864,-90.393859,1
1589,8B572D62-BE13-4780-9F0C-5C018BEDE4EA,Greenwood Clinic,,662-453-4522,662-453-4518,662-834-2566,www.mallorychc.org,44,N,Y,N,N,N,201 E Washington St,Greenwood,MS,38930-4407,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,83,Leflore,28083,28,Mississippi,Region IV,BPS-H80-008964,39995,39995,33.520014,-90.179964,1
1650,6F5A4FF5-9E1E-4A05-A353-53E5B300A142,ACCESS Family Health Services Administrative Office,,662-651-4686,662-651-4670,662-651-4686,accessfamilyhealth.com,,N,Y,N,N,N,63450 Highway 25 N,Smithville,MS,38870-9745,Unknown,Permanent,Administrative,Full-Time,Year-Round,95,Monroe,28095,28,Mississippi,Region IV,BPS-H80-001869,38880,38880,34.062812,-88.409978,1
1745,DB2EFF25-C759-4B37-9A73-F29212EF3A43,AARON E. HENRY CHSC INC.,04615K,662-363-3656,662-363-3789,662-624-4292,www.aehcommunityhealth.org,44,N,Y,N,N,N,1820 Peabody St,Tunica,MS,38676-9441,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,143,Tunica,28143,28,Mississippi,Region IV,BPS-H80-005360,29526,29231,34.678827,-90.378272,1
1782,FE98FBF0-A9DC-4522-A7E8-F169C5A56272,CCFHC-A.W. WATSON SBH,04842D,601-437-0267,601-437-3051,601-437-3050,ccfamilyhc@ccfamilyhc.com,32,N,Y,N,N,N,880 Anthony St,Port Gibson,MS,39150-2050,School,Permanent,Service Delivery Site,Full-Time,Year-Round,21,Claiborne,28021,28,Mississippi,Region IV,BPS-H80-005340,38567,38443,31.962191,-90.985813,1
1860,59B7A4A1-D821-462F-9C40-B3378385B9D8,SHUQUALAK/NOXUBEE HEALTH CENTER,04207B,601-793-4845,601-483-8803,601-693-0151,www.gmhcinc.org,40,N,Y,N,N,N,201 Mulberry St,Shuqualak,MS,39361,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,103,Noxubee,28103,28,Mississippi,Region IV,BPS-H80-003932,29227,29227,32.980515,-88.569104,1
1937,E841193B-F697-4AFF-AFE3-4B43EF1A5E18,D'Iberville Clinic,,228-392-4153,228-392-4157,228-374-2494,www.coastalfamilyhealth.org,40,N,Y,N,N,Y,3446 Big Ridge Rd,Diberville,MS,39540-2421,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,47,Harrison,28047,28,Mississippi,Region IV,BPS-H80-008621,40268,39993,30.446625,-88.89733,1
1984,B3FCEFE7-4652-46FD-8573-9F1304C91F13,RUNNELSTOWN SCHOOL,04577AH,601-544-2811,601-450-6500,601-450-6500,www.semrhi.com,4,N,Y,N,N,N,9214 Highway 42,Petal,MS,39465-8604,School,Intermittent,Service Delivery Site,Part-Time,Year-Round,111,Perry,28111,28,Mississippi,Region IV,BPS-H80-006823,38384,38353,31.376212,-89.10591,1
2015,50BB9D5C-8A6A-472C-93C9-2203EA250C04,YAZOO CITY HIGH SCHOOL,04076M,662-746-1514,662-746-4555,601-859-5213,www.gacfhc.org,40,N,Y,N,N,N,1825 Dr Martin Luthe,Yazoo City,MS,39194,School,Permanent,Service Delivery Site,Full-Time,Year-Round,163,Yazoo,28163,28,Mississippi,Region IV,BPS-H80-000808,37104,37104,32.878593,-90.41115,1
2049,4659741D-58E6-4E23-9DD0-9DD25AF05AE8,Family Health Care Clinic--Woodville,,601-888-3518,601-888-6569,601-825-7280,,40,N,Y,N,N,N,1495 Us Highway 61 S,Woodville,MS,39669-3577,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,157,Wilkinson,28157,28,Mississippi,Region IV,BPS-H80-009347,,40241,31.085103,-91.30304,1
2185,91BDB959-A643-41ED-9BCB-220E480233CA,PHILADELPHIA HEALTH CENTER,04272D,601-656-0226,601-656-0226,601-625-7140,,40,N,Y,N,N,N,10330 Road 375,Philadelphia,MS,39350-3249,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,99,Neshoba,28099,28,Mississippi,Region IV,BPS-H80-000810,34912,34707,32.752078,-89.145664,1
2189,B9BECBF4-1F0B-45F9-9A77-5B1694C2AAAF,AARON E. HENRY MOBILE MED UNIT,04615J,662-645-6008,662-624-4354,662-624-4292,www.aehcommunityhealth.org,25,N,Y,N,N,N,510 Highway 322,Clarksdale,MS,38614-4717,All Other Clinic Types,Mobile Van,Service Delivery Site,Full-Time,Year-Round,27,Coahoma,28027,28,Mississippi,Region IV,BPS-H80-002016,36537,33970,34.210543,-90.708496,1
2232,6433BFD2-1249-4354-A2EB-91D4F6AA001D,JEFFERSON CNTY MID SCHOOL CLINIC,04880A,601-786-8207,601-786-8207,601-786-8207,,40,N,Y,N,N,N,RR 2 Box 35C,Fayette,MS,39069-9710,School,Permanent,Service Delivery Site,Full-Time,Year-Round,63,Jefferson,28063,28,Mississippi,Region IV,BPS-H80-003210,36169,36169,31.710677,-91.068294,1
2313,3166A401-7211-4653-86B7-C4C88BA6CD5D,WOMEN'S HEALTH CENTER,04577M,601-544-4550,601-582-3373,601-544-4550,www.semrhi.com,45,N,Y,N,N,N,62 Old Airport Rd,Hattiesburg,MS,39401-8382,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-004360,37530,36535,31.277422,-89.281677,1
2394,57F8DB6D-B4EA-4E38-832A-BF59D8A3C29E,ADAMS COUNTY FAMILY HLTH CTR,04880C,601-442-4863,601-442-9185,601-442-4864,,40,N,Y,N,N,N,145 Homochitto St,Natchez,MS,39120-3906,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,1,Adams,28001,28,Mississippi,Region IV,BPS-H80-004231,38360,38360,31.544188,-91.398551,1
2518,6A47C01E-76D4-46D9-8404-076D8CD779C8,Family Health Care Clinic,,601-888-3518,,601-888-6569,,4,N,Y,N,N,N,1823 Highway 24 W,Woodville,MS,39669,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,157,Wilkinson,28157,28,Mississippi,Region IV,BPS-H80-010407,,40602,31.114144,-91.31498,1
2519,FE1A24BC-BF36-43EF-BC1B-A853143BB6DC,MANTACHIE RURAL HEALTH CARE INC.,43920,662-282-4226,662-282-7946,662-282-4226,,45,N,Y,N,N,N,5500 Highway 363,Mantachie,MS,38855-7197,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,57,Itawamba,28057,28,Mississippi,Region IV,BPS-H80-003665,20941,36530,34.300026,-88.475729,1
2550,5966C3A8-A144-41B5-96D8-B562682A082F,HATTIESBURG FAMILY HEALTH CENTER,04577G,601-544-7500,601-544-7524,601-544-7500,www.semrhi.com,55,N,Y,N,N,N,66 Old Airport Rd,Hattiesburg,MS,39401-8382,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-003976,34731,34701,31.277422,-89.281573,1
2551,13E6A046-0DC3-41B2-91C3-C25F2F3FBF35,JACKSON-HINDS ETHEL JAMES IVORY HOMELESS CLINIC,04075B,601-914-1789,601-914-2488,601-364-5142,www.jackson-hinds.com,40,N,Y,N,N,Y,427 J R Lynch St,Jackson,MS,39203-3518,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,49,Hinds,28049,28,Mississippi,Region IV,BPS-H80-004302,32118,32118,32.297638,-90.193261,1
2695,8FD09326-FD4E-4C6F-A8A9-735F67BD0D40,MOBILE ACCESS UNIT (MAC),04207E,601-693-0150,601-483-8803,601-693-0151,www.gmhcinc.org,40,N,Y,N,N,N,2701 Davis St,Meridian,MS,39301-5708,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,75,Lauderdale,28075,28,Mississippi,Region IV,BPS-H80-002544,33979,37266,32.362716,-88.705126,1
2749,F4D10675-EF79-44C2-A2E8-015E9258834C,Family Health Care Clinic Franklin--Head Start,,800-508-7481,,601-825-7280,,4,N,Y,N,N,N,65 Morgan Fork Church Ln NW,Roxie,MS,39661-7128,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,37,Franklin,28037,28,Mississippi,Region IV,BPS-H80-009019,40057,40057,31.498624,-91.077915,1
2764,20F1F986-8AF8-4680-9E14-8E460A33D958,GREENVILLE SATELLITE CLINIC,04078A,662-335-3991,662-332-1736,662-741-2151,www.tecinfo.com\~dhc1,40,N,Y,N,N,N,1414 Hospital St,Greenville,MS,38703-3217,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,151,Washington,28151,28,Mississippi,Region IV,BPS-H80-003125,33055,32874,33.41184,-91.035093,1
2803,A7DD8358-5D96-49FD-AE32-048F3CD07B11,Copiah Comprehensive Health Complex,,601-894-1448,601-894-2903,601-364-5142,,44,N,Y,N,N,Y,550 Caldwell Dr,Hazlehurst,MS,39083-2304,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,29,Copiah,28029,28,Mississippi,Region IV,BPS-H80-008110,12/31/1899,39904,31.871107,-90.397643,1
2842,6EC5623A-0471-4109-984F-DAAE2E885C81,Family Health Care Clinic Bogue Chitto--Head Start,,800-508-7481,,601-825-7280,,4,N,Y,N,N,N,2506 Highway 51 SE,Bogue Chitto,MS,39629-5183,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,85,Lincoln,28085,28,Mississippi,Region IV,BPS-H80-009021,40057,40057,31.431904,-90.460313,1
2847,3E16480A-0772-42BD-A31A-1FEC155EF965,HATTIESBURG COMMUNITY DENTAL CTR,04577L,601-583-4800,601-584-7769,601-583-4800,www.semrhi.com,40,N,Y,N,N,N,62 Old Airport Rd,Hattiesburg,MS,39401-8382,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-000754,36558,36557,31.277422,-89.281677,1
2860,E253A717-3A17-45E7-8FAB-18235A80DAE7,SAUCIER SATELLITE CLINIC,04243D,228-832-7223,228-832-0657,228-374-2494,www.coastalfamilyhealth.org,40,N,Y,N,N,Y,23453 Central Dr,Saucier,MS,39574-7521,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,47,Harrison,28047,28,Mississippi,Region IV,BPS-H80-000563,30317,30317,30.630194,-89.132425,1
2895,1B77E562-8098-4BEB-AAD5-53A1C2FED655,Family Health Care Clinic Pinola--Head Start,,800-508-7481,,601-825-7280,,,N,Y,N,N,N,592 Schoolhouse Rd,Pinola,MS,39149-3000,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,127,Simpson,28127,28,Mississippi,Region IV,BPS-H80-008986,40057,40057,31.876915,-89.961226,1
2936,BA7BFB90-3944-4B33-BEBA-E7FC0EC0F8B2,HATTIESBURG High School &amp; COMMUNITY CLIN.,04577AN,601-450-0310,601-450-0321,601-450-0310,www.semrhi.com,45,N,Y,N,N,N,605 Stadium Dr,Hattiesburg,MS,39401-4156,School,Permanent,Service Delivery Site,Full-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-005122,38658,38657,31.331775,-89.306789,1
2943,374A2FE4-B255-417A-880D-52EFB69566A5,EARL TRAVILLION ATTENDANCE CTR,04577AB,601-584-9303,601-450-6503,601-450-6500,www.semrhi.com,4,N,Y,N,N,N,316 Travillion Rd,Hattiesburg,MS,39401-8361,School,Intermittent,Service Delivery Site,Part-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-006288,38384,38353,31.277149,-89.261943,1
2972,C4BF2997-8439-40BD-9CDC-F99F2DC9C009,SANDERSVILLE HEALTH CENTER,04057A,601-426-9918,601-649-5575,601-425-3033,www.lfhc.net,40,N,Y,N,N,N,203 Broad St,Sandersville,MS,,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,67,Jones,28067,28,Mississippi,Region IV,BPS-H80-005525,33615,33615,31.783125,-89.035994,1
2981,B6806FA5-1482-4B4D-BD8D-8F4C264F1C46,JACKSON HINDS CHC MOBILE CLINIC,04075F,601-362-5321,601-364-5159,601-364-5142,www.jackson-hinds.com,40,N,Y,N,N,Y,3502 W Northside Dr,Jackson,MS,39213-4454,All Other Clinic Types,Mobile Van,Service Delivery Site,Part-Time,Year-Round,49,Hinds,28049,28,Mississippi,Region IV,BPS-H80-006718,34547,34547,32.356033,-90.234627,1
3071,3E7710CF-9BD5-4DA0-9F45-0D3D9E8B5FA5,Mantachie Rural Health Care Inc.,,662-282-4226,662-282-7946,662-282-4226 x17,www.healthgrades.com,45,N,Y,N,N,N,5681 Highway 363,Mantachie,MS,38855-7632,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,57,Itawamba,28057,28,Mississippi,Region IV,BPS-H80-008920,40210,39993,34.30066,-88.476638,1
3121,4998D1C6-146D-47E1-933A-D8339ABA3A82,Benton Medical Center - North Benton County Health Care Inc.,49100,662-224-8951,662-224-6459,662-224-8951 x230,www.nbchc.net,40,N,Y,N,N,N,15921 Boundary Dr,Ashland,MS,38603-7740,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,9,Benton,28009,28,Mississippi,Region IV,BPS-H80-004768,30926,30690,34.894821,-89.21114,1
3127,775D4C6F-4A3F-40F7-B970-510BF91AE9DA,AARON E. HENRY COMMUNITY HEALTH SERVICES CENTER INC.,46150,662-624-4292,662-624-4354,662-624-4292,www.aehcommunityhealth.org,40,N,Y,N,N,N,510 Highway 322,Clarksdale,MS,38614-4717,All Other Clinic Types,Permanent,Administrative,Full-Time,Year-Round,27,Coahoma,28027,28,Mississippi,Region IV,BPS-H80-001806,34716,35066,34.210543,-90.708496,1
3234,A5A6F93B-A757-4AFD-B1F6-2567A43157B6,Delta Health Center Cleveland Satellite,,662-843-7299,662-843-0010,662-741-2151 x217,,40,N,Y,N,N,N,548 Rosemary Rd,Cleveland,MS,38732-2075,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,11,Bolivar,28011,28,Mississippi,Region IV,BPS-H80-011049,40756,40884,33.76215,-90.728809,1
3241,E9656B93-0707-48FA-9E2A-658F10D4BE79,JASPER MEDICAL CLINIC,04887A,601-787-3464,601-787-3400,601-687-5859,www.manta.com/coms2/dnbcompany_8qxj4f - 42k,52,N,Y,N,N,N,309 Pine St,Heidelberg,MS,39439,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,67,Jones,28067,28,Mississippi,Region IV,BPS-H80-002258,31055,31055,31.88319,-88.986299,1
3258,05FCD695-2C8D-4BD1-A190-CCA0BFC2C39B,DURANT CLINIC,04798D,662-653-0505,662-653-0466,662-834-1857,www.mallorychc.org,40,N,Y,N,N,N,33795 Highway 12 E,Durant,MS,39063,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,51,Holmes,28051,28,Mississippi,Region IV,BPS-H80-004534,39295,39295,33.08973,-89.865165,1
3263,CA412381-A774-4F81-AF9B-CD408C97A6A4,Family Health Care Clinic Inc. Bassfield2--Head Start,,800-508-7481,,601-825-7280,,4,N,Y,N,N,N,381 Old Williamsburg Rd,Bassfield,MS,39421,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,65,Jefferson Davis,28065,28,Mississippi,Region IV,BPS-H80-010282,,40546,31.510393,-89.721595,1
3268,D9668828-81A1-47E5-BB84-BFAD91115855,CHF MENTAL HEALTH MOBILE UNIT,,228-374-2494,228-374-2713,228-374-2494,www.coastalfamilyhealth.org,40,N,Y,N,N,Y,1046 Division St,Biloxi,MS,39530-2935,All Other Clinic Types,Mobile Van,Service Delivery Site,Full-Time,Year-Round,47,Harrison,28047,28,Mississippi,Region IV,BPS-H80-004242,38869,38869,30.403518,-88.900697,1
3283,DCF388EB-3C47-4A6B-A712-143B29AB1DDF,STATE LINE CLINIC,04447I,601-848-7912,601-848-7461,601-394-2866,,34,N,Y,N,N,N,52 Kennedy St,State Line,MS,39362-9519,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,153,Wayne,28153,28,Mississippi,Region IV,BPS-H80-000482,31778,31778,31.44482,-88.465926,1
3351,E4988548-1CB4-4F1D-B0F4-FC98CB128662,Family Health Care Clinic Inc.--Mize,,601-782-9919,,601-825-7280,,4,N,Y,N,N,N,125 School Rd,Mize,MS,39116-5637,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,129,Smith,28129,28,Mississippi,Region IV,BPS-H80-010284,,40546,31.845512,-89.573546,1
3395,2F445A49-C22B-4BDB-9A89-38D4F27D9B8E,HATTIESBURG FAMILY HEALTH CENTER DOWNTOWN,04577J,601-545-9782,601-544-7524,601-544-7500,www.semrhi.com,24,N,Y,N,N,N,100 W Front St,Hattiesburg,MS,39401-3460,School,Permanent,Service Delivery Site,Part-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-006093,36893,36892,31.326323,-89.289663,1
3408,1186FE19-2F27-43CC-BE4D-00396DA9CFC9,Gulfport Extension Health Center,,228-374-2494,228-374-2713,228-374-2494,www.coastalfamilyhealth.org,40,N,Y,N,N,Y,1408 44th Ave,Gulfport,MS,39501-2554,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,47,Harrison,28047,28,Mississippi,Region IV,BPS-H80-008816,40101,39993,30.368485,-89.113633,1
3509,7EAB70CD-55D9-44E0-A674-7AF56C519D01,BOLTON-EDWARDS ELEM/MIDDLE SBC,04075K,601-866-7943,601-364-5159,601-364-5142,www.jackson-hinds.com,20,N,Y,N,N,Y,9700 W Frontage Rd # I-20,Bolton,MS,39041,School,Seasonal,Service Delivery Site,Part-Time,Seasonal,49,Hinds,28049,28,Mississippi,Region IV,BPS-H80-006598,38583,38583,32.350124,-90.394358,1
3557,0CCAFDB3-1A89-4818-BCFB-7C4944FBB6F7,LINWOOD ELEMENTARY SCHOOL,04076R,662-673-0373,662-673-0379,601-859-5213,www.gacfhc.org,20,N,Y,N,N,N,3439 Vaughan Rd,Vaughan,MS,39179-9506,School,Seasonal,Service Delivery Site,Part-Time,Seasonal,163,Yazoo,28163,28,Mississippi,Region IV,BPS-H80-006612,37834,37834,32.796048,-90.152845,1
3604,C1195A34-02E2-4326-A552-C92E27EE0430,CHF MOBILE UNIT,04243K,228-374-2494,228-374-2713,228-374-2494,www.coastalfamilyhealth.org,40,N,Y,N,N,Y,1046 Division St,Biloxi,MS,39530-2935,All Other Clinic Types,Mobile Van,Service Delivery Site,Full-Time,Year-Round,47,Harrison,28047,28,Mississippi,Region IV,BPS-H80-004463,38687,38687,30.403518,-88.900697,1
3674,A2EA695B-2C0A-4338-BBA2-E0189666F81E,GRACE CHRISTIAN ELEM SCHOOL,04577P,601-583-0763,601-450-6503,601-450-6500,www.semrhi.com,4,N,Y,N,N,N,2207 W 7th St,Hattiesburg,MS,39401-2962,School,Intermittent,Service Delivery Site,Part-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-007297,38354,38353,31.335701,-89.324858,1
3727,ACCF9943-44AB-4EBD-8571-9F455748AB65,CANTON HIGH SCHOOL HEALTH CENTER,04076K,601-859-0291,601-859-8771,601-859-5213,www.gacfhc.org,20,N,Y,N,N,N,634 Finney Rd,Canton,MS,39046-9209,School,Permanent,Service Delivery Site,Part-Time,Year-Round,89,Madison,28089,28,Mississippi,Region IV,BPS-H80-006825,36586,36619,32.623091,-89.991872,1
3743,780D46D9-59BC-4332-8901-E80635ADC605,FAMILY HEALTH CARE CLINIC INC.--PRENTISS,04244C,601-825-7280,601-825-8130,601-825-7280 x224,www.familyhealthcareclinic.net,40,N,Y,N,N,N,910 Second St,Prentiss,MS,39474-9117,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,65,Jefferson Davis,28065,28,Mississippi,Region IV,BPS-H80-005123,33635,33635,31.6013,-89.867459,1
3786,857D00A1-05F2-4E25-90DE-64809FCD44C1,LEAKESVILLE DENTAL CLINIC,04447B,601-394-2640,601-394-4662,601-394-2866,,40,N,Y,N,N,N,1614 Williams Dr,Leakesville,MS,39451-5622,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,41,Greene,28041,28,Mississippi,Region IV,BPS-H80-002230,28491,28491,31.149834,-88.568362,1
3793,AB80C087-50E6-4B7D-B581-1590F9EF3AEF,JACKSON-HINDS VICKSBURG WARREN FAMILY HEALTH CARE CLINIC,04075S,601-634-8850,601-914-2488,601-364-5142,www.jackson-hinds.com,40,N,Y,N,N,Y,1203 Mission Park Dr,Vicksburg,MS,39180-3747,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,149,Warren,28149,28,Mississippi,Region IV,BPS-H80-000505,38061,38061,32.340722,-90.862828,1
3808,59588BF5-1ECA-4CAA-A1D9-F7AAF208CD75,Family Health Care Clinic Tylertown--Head Start,,601-876-3858,601-825-8130,601-825-7280,www.familyhealthcareclinic.net,4,N,Y,N,N,N,130 Lexie Rd,Tylertown,MS,39667,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,147,Walthall,28147,28,Mississippi,Region IV,BPS-H80-008605,40057,40057,31.070181,-90.159555,1
3825,93AF6759-7A54-4535-82E7-AD1DADD00328,HATTIESBURG HIGH-FRESMAN ACADEMY,04577U,601-544-0147,601-544-6500,601-544-6500,www.semrhi.com,4,N,Y,N,N,N,301 Hutchinson Ave,Hattiesburg,MS,39401-4134,School,Intermittent,Service Delivery Site,Part-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-006928,38354,38353,31.320912,-89.30993,1
3828,96A7026C-5224-40C4-9E44-382091EEB0A0,Booneville Community Health Center,04910C,662-728-3313,662-728-5623,662-224-8951,www.nbchc.net,40,N,Y,N,N,N,208 N 1st St,Booneville,MS,38829-2718,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,117,Prentiss,28117,28,Mississippi,Region IV,BPS-H80-001265,36557,36528,34.65876,-88.564584,1
3872,103926F1-52E5-4B39-9B8C-C89517012390,DELTA COMMUNITY HOME HEALTH,04078F,662-627-9671,662-627-9734,662-843-0322,www.tecinfo.com\~dhc1,40,N,Y,N,N,N,137 Fairland Pl,Clarksdale,MS,38614-4534,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,27,Coahoma,28027,28,Mississippi,Region IV,BPS-H80-004451,31794,31787,34.204903,-90.567446,1
3915,E414A4D4-B2AB-4661-B13C-B85ADA41DA31,NEW AUGUSTA FAMILY HEALTH CENTER,04577C,601-964-8391,601-964-8393,601-964-8391,www.semrhi.com,47,N,Y,N,N,N,404 Main St,New Augusta,MS,39462,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,111,Perry,28111,28,Mississippi,Region IV,BPS-H80-004056,29466,29465,31.205102,-89.034775,1
4014,9A360F92-3B6D-4969-832D-B2FA91A2E0F3,Family Health Care Clinic Tylertown--Head Start,,601-876-3858,,601-825-7280,,4,N,Y,N,N,N,225 Saint Paul Rd,Tylertown,MS,39667-6163,All Other Clinic Types,Seasonal,Service Delivery Site,Part-Time,Seasonal,147,Walthall,28147,28,Mississippi,Region IV,BPS-H80-009026,40057,40057,31.171724,-90.209014,1
4068,149A11D7-C61A-491A-BCF2-7C12AF689B0D,Family Medical Center,04910B,662-837-0000,662-837-7003,662-224-8951 x230,www.nbchc.net,40,N,Y,N,N,N,Highway 15 S,Ripley,MS,38663,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,139,Tippah,28139,28,Mississippi,Region IV,BPS-H80-002735,34731,34709,34.717318,-88.957747,1
4121,7D268337-6706-4B2F-9D2D-A91DAA2CF33E,WOODLEY ELEMENTARY SCHOOL,04577W,601-544-1371,601-450-6503,601-450-6500,www.semrhi.com,4,N,Y,N,N,N,2006 O'Ferral St,Hattiesburg,MS,39401-6061,School,Intermittent,Service Delivery Site,Part-Time,Year-Round,35,Forrest,28035,28,Mississippi,Region IV,BPS-H80-006903,38384,38353,31.322839,-89.321018,1
4191,1F94106E-74CE-482E-86A1-1FD689B08777,COASTAL FAM HLTH - LONG BEACH,04243R,228-234-5583,228-374-2713,228-374-2494,www.coastalfamilyhealth.org,40,N,Y,N,N,Y,Industrial Park Avenue A,Long Beach,MS,39560,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,47,Harrison,28047,28,Mississippi,Region IV,BPS-H80-000751,38721,38721,30.35451,-89.147844,1
4227,861BDED8-DA96-4DE4-BDAE-C9D01445EB46,LEAKESVILLE JR-GAME SCHOOL HLTH,04447F,601-394-2495,601-394-4507,601-394-2866,,8,N,Y,N,N,N,620 Main St,Leakesville,MS,39451-6520,School,Permanent,Service Delivery Site,Full-Time,Year-Round,41,Greene,28041,28,Mississippi,Region IV,BPS-H80-004476,36526,36526,31.1498,-88.550489,1
4255,286017DD-0E33-4599-A27D-516FA3FFFE54,GULFPORT SATELLITE CLINIC,04243B,228-864-0003,228-863-7917,228-374-2494 x1103,www.coastalfamilyhealth.org,40,N,Y,N,N,Y,15024 Martin Luther King Jr Blvd,Gulfport,MS,39501-8306,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,47,Harrison,28047,28,Mississippi,Region IV,BPS-H80-001812,33970,33970,30.404036,-89.087537,1
